"","ppt","sex","age","condition","item_type","item","resp","item_type_rc_1","item_type_rc_2","cond_rc"
"1190","C20","F",20,"Control","Unstudied","Salaire",1,-1,-1,0.5
"1191","C20","F",20,"Control","Unstudied","Savon",2,-1,-1,0.5
"1192","C20","F",20,"Control","Studied","Semelle",4,1,-1,0.5
"1193","C20","F",20,"Control","Studied","Seuil",4,1,-1,0.5
"1194","C20","F",20,"Control","Studied","Ski",4,1,-1,0.5
"1195","C20","F",20,"Control","Unstudied","Soldat",1,-1,-1,0.5
"1196","C20","F",20,"Control","Unstudied","Train",2,-1,-1,0.5
"1197","C20","F",20,"Control","Studied","Tricot",4,1,-1,0.5
"1198","C20","F",20,"Control","Lure","Vin",2,0,2,0.5
"1199","C20","F",20,"Control","Lure","Voiture",1,0,2,0.5
"1200","C20","F",20,"Control","Unstudied","Wagon",1,-1,-1,0.5
"1201","C21","H",19,"Control","Lure","Abeille",4,0,2,0.5
"1202","C21","H",19,"Control","Studied","Accident",2,1,-1,0.5
"1203","C21","H",19,"Control","Studied","Alcool",4,1,-1,0.5
"1204","C21","H",19,"Control","Studied","Amende",2,1,-1,0.5
"1205","C21","H",19,"Control","Unstudied","Arbre",1,-1,-1,0.5
"1206","C21","H",19,"Control","Unstudied","Argent",1,-1,-1,0.5
"1207","C21","H",19,"Control","Unstudied","Armée",1,-1,-1,0.5
"1208","C21","H",19,"Control","Unstudied","Bain",2,-1,-1,0.5
"1209","C21","H",19,"Control","Studied","Barrique",1,1,-1,0.5
"1210","C21","H",19,"Control","Unstudied","Bois",3,-1,-1,0.5
"1211","C21","H",19,"Control","Studied","Botte",3,1,-1,0.5
"1212","C21","H",19,"Control","Studied","Bureau",3,1,-1,0.5
"1213","C21","H",19,"Control","Unstudied","Canon",1,-1,-1,0.5
"1214","C21","H",19,"Control","Studied","Chaise",4,1,-1,0.5
"1215","C21","H",19,"Control","Studied","Chalet",4,1,-1,0.5
"1216","C21","H",19,"Control","Lure","Chaussure",4,0,2,0.5
"1217","C21","H",19,"Control","Unstudied","Chêne",2,-1,-1,0.5
"1218","C21","H",19,"Control","Studied","Clé",3,1,-1,0.5
"1219","C21","H",19,"Control","Studied","Clocher",4,1,-1,0.5
"1220","C21","H",19,"Control","Studied","Couverture",3,1,-1,0.5
"1221","C21","H",19,"Control","Studied","Croix",4,1,-1,0.5
"1222","C21","H",19,"Control","Lure","Eglise",3,0,2,0.5
"1223","C21","H",19,"Control","Lure","Fauteuil",3,0,2,0.5
"1224","C21","H",19,"Control","Studied","Fenêtre",4,1,-1,0.5
"1225","C21","H",19,"Control","Unstudied","Feu",2,-1,-1,0.5
"1226","C21","H",19,"Control","Unstudied","Flamme",2,-1,-1,0.5
"1227","C21","H",19,"Control","Unstudied","Forêt",2,-1,-1,0.5
"1228","C21","H",19,"Control","Unstudied","Fumée",1,-1,-1,0.5
"1229","C21","H",19,"Control","Unstudied","Fusil",1,-1,-1,0.5
"1230","C21","H",19,"Control","Unstudied","Gare",1,-1,-1,0.5
"1231","C21","H",19,"Control","Unstudied","Incendie",2,-1,-1,0.5
"1232","C21","H",19,"Control","Studied","Ivresse",4,1,-1,0.5
"1233","C21","H",19,"Control","Lure","Laine",4,0,2,0.5
"1234","C21","H",19,"Control","Unstudied","Lavande",2,-1,-1,0.5
"1235","C21","H",19,"Control","Studied","Luge",2,1,-1,0.5
"1236","C21","H",19,"Control","Unstudied","Métal",1,-1,-1,0.5
"1237","C21","H",19,"Control","Unstudied","Métro",1,-1,-1,0.5
"1238","C21","H",19,"Control","Studied","Miel",4,1,-1,0.5
"1239","C21","H",19,"Control","Studied","Moteur",1,1,-1,0.5
"1240","C21","H",19,"Control","Unstudied","Mousse",2,-1,-1,0.5
"1241","C21","H",19,"Control","Studied","Mouton",4,1,-1,0.5
"1242","C21","H",19,"Control","Lure","Neige",2,0,2,0.5
"1243","C21","H",19,"Control","Studied","Nid",4,1,-1,0.5
"1244","C21","H",19,"Control","Unstudied","Or",1,-1,-1,0.5
"1245","C21","H",19,"Control","Studied","Pantoufle",4,1,-1,0.5
"1246","C21","H",19,"Control","Studied","Pied",3,1,-1,0.5
"1247","C21","H",19,"Control","Lure","Porte",4,0,2,0.5
"1248","C21","H",19,"Control","Studied","Prêtre",2,1,-1,0.5
"1249","C21","H",19,"Control","Studied","Reine",4,1,-1,0.5
"1250","C21","H",19,"Control","Unstudied","Salaire",2,-1,-1,0.5
"1251","C21","H",19,"Control","Unstudied","Savon",2,-1,-1,0.5
"1252","C21","H",19,"Control","Studied","Semelle",3,1,-1,0.5
"1253","C21","H",19,"Control","Studied","Seuil",2,1,-1,0.5
"1254","C21","H",19,"Control","Studied","Ski",3,1,-1,0.5
"1255","C21","H",19,"Control","Unstudied","Soldat",1,-1,-1,0.5
"1256","C21","H",19,"Control","Unstudied","Train",2,-1,-1,0.5
"1257","C21","H",19,"Control","Studied","Tricot",4,1,-1,0.5
"1258","C21","H",19,"Control","Lure","Vin",3,0,2,0.5
"1259","C21","H",19,"Control","Lure","Voiture",3,0,2,0.5
"1260","C21","H",19,"Control","Unstudied","Wagon",1,-1,-1,0.5
"1261","C22","F",20,"Control","Lure","Abeille",2,0,2,0.5
"1262","C22","F",20,"Control","Studied","Accident",4,1,-1,0.5
"1263","C22","F",20,"Control","Studied","Alcool",2,1,-1,0.5
"1264","C22","F",20,"Control","Studied","Amende",4,1,-1,0.5
"1265","C22","F",20,"Control","Unstudied","Arbre",3,-1,-1,0.5
"1266","C22","F",20,"Control","Unstudied","Argent",2,-1,-1,0.5
"1267","C22","F",20,"Control","Unstudied","Armée",1,-1,-1,0.5
"1268","C22","F",20,"Control","Unstudied","Bain",1,-1,-1,0.5
"1269","C22","F",20,"Control","Studied","Barrique",4,1,-1,0.5
"1270","C22","F",20,"Control","Unstudied","Bois",4,-1,-1,0.5
"1271","C22","F",20,"Control","Studied","Botte",2,1,-1,0.5
"1272","C22","F",20,"Control","Studied","Bureau",4,1,-1,0.5
"1273","C22","F",20,"Control","Unstudied","Canon",4,-1,-1,0.5
"1274","C22","F",20,"Control","Studied","Chaise",4,1,-1,0.5
"1275","C22","F",20,"Control","Studied","Chalet",4,1,-1,0.5
"1276","C22","F",20,"Control","Lure","Chaussure",1,0,2,0.5
"1277","C22","F",20,"Control","Unstudied","Chêne",2,-1,-1,0.5
"1278","C22","F",20,"Control","Studied","Clé",4,1,-1,0.5
"1279","C22","F",20,"Control","Studied","Clocher",4,1,-1,0.5
"1280","C22","F",20,"Control","Studied","Couverture",4,1,-1,0.5
"1281","C22","F",20,"Control","Studied","Croix",4,1,-1,0.5
"1282","C22","F",20,"Control","Lure","Eglise",1,0,2,0.5
"1283","C22","F",20,"Control","Lure","Fauteuil",4,0,2,0.5
"1284","C22","F",20,"Control","Studied","Fenêtre",4,1,-1,0.5
"1285","C22","F",20,"Control","Unstudied","Feu",1,-1,-1,0.5
"1286","C22","F",20,"Control","Unstudied","Flamme",1,-1,-1,0.5
"1287","C22","F",20,"Control","Unstudied","Forêt",4,-1,-1,0.5
"1288","C22","F",20,"Control","Unstudied","Fumée",2,-1,-1,0.5
"1289","C22","F",20,"Control","Unstudied","Fusil",2,-1,-1,0.5
"1290","C22","F",20,"Control","Unstudied","Gare",1,-1,-1,0.5
"1291","C22","F",20,"Control","Unstudied","Incendie",1,-1,-1,0.5
"1292","C22","F",20,"Control","Studied","Ivresse",3,1,-1,0.5
"1293","C22","F",20,"Control","Lure","Laine",1,0,2,0.5
"1294","C22","F",20,"Control","Unstudied","Lavande",2,-1,-1,0.5
"1295","C22","F",20,"Control","Studied","Luge",4,1,-1,0.5
"1296","C22","F",20,"Control","Unstudied","Métal",2,-1,-1,0.5
"1297","C22","F",20,"Control","Unstudied","Métro",2,-1,-1,0.5
"1298","C22","F",20,"Control","Studied","Miel",1,1,-1,0.5
"1299","C22","F",20,"Control","Studied","Moteur",3,1,-1,0.5
"1300","C22","F",20,"Control","Unstudied","Mousse",1,-1,-1,0.5
"1301","C22","F",20,"Control","Studied","Mouton",4,1,-1,0.5
"1302","C22","F",20,"Control","Lure","Neige",1,0,2,0.5
"1303","C22","F",20,"Control","Studied","Nid",2,1,-1,0.5
"1304","C22","F",20,"Control","Unstudied","Or",2,-1,-1,0.5
"1305","C22","F",20,"Control","Studied","Pantoufle",4,1,-1,0.5
"1306","C22","F",20,"Control","Studied","Pied",2,1,-1,0.5
"1307","C22","F",20,"Control","Lure","Porte",4,0,2,0.5
"1308","C22","F",20,"Control","Studied","Prêtre",1,1,-1,0.5
"1309","C22","F",20,"Control","Studied","Reine",4,1,-1,0.5
"1310","C22","F",20,"Control","Unstudied","Salaire",2,-1,-1,0.5
"1311","C22","F",20,"Control","Unstudied","Savon",1,-1,-1,0.5
"1312","C22","F",20,"Control","Studied","Semelle",4,1,-1,0.5
"1313","C22","F",20,"Control","Studied","Seuil",4,1,-1,0.5
"1314","C22","F",20,"Control","Studied","Ski",4,1,-1,0.5
"1315","C22","F",20,"Control","Unstudied","Soldat",1,-1,-1,0.5
"1316","C22","F",20,"Control","Unstudied","Train",1,-1,-1,0.5
"1317","C22","F",20,"Control","Studied","Tricot",4,1,-1,0.5
"1318","C22","F",20,"Control","Lure","Vin",4,0,2,0.5
"1319","C22","F",20,"Control","Lure","Voiture",4,0,2,0.5
"1320","C22","F",20,"Control","Unstudied","Wagon",1,-1,-1,0.5
"1321","C23","H",20,"Control","Lure","Abeille",2,0,2,0.5
"1322","C23","H",20,"Control","Studied","Accident",4,1,-1,0.5
"1323","C23","H",20,"Control","Studied","Alcool",4,1,-1,0.5
"1324","C23","H",20,"Control","Studied","Amende",4,1,-1,0.5
"1325","C23","H",20,"Control","Unstudied","Arbre",3,-1,-1,0.5
"1326","C23","H",20,"Control","Unstudied","Argent",1,-1,-1,0.5
"1327","C23","H",20,"Control","Unstudied","Armée",1,-1,-1,0.5
"1328","C23","H",20,"Control","Unstudied","Bain",1,-1,-1,0.5
"1329","C23","H",20,"Control","Studied","Barrique",4,1,-1,0.5
"1330","C23","H",20,"Control","Unstudied","Bois",1,-1,-1,0.5
"1331","C23","H",20,"Control","Studied","Botte",4,1,-1,0.5
"1332","C23","H",20,"Control","Studied","Bureau",4,1,-1,0.5
"1333","C23","H",20,"Control","Unstudied","Canon",1,-1,-1,0.5
"1334","C23","H",20,"Control","Studied","Chaise",4,1,-1,0.5
"1335","C23","H",20,"Control","Studied","Chalet",4,1,-1,0.5
"1336","C23","H",20,"Control","Lure","Chaussure",4,0,2,0.5
"1337","C23","H",20,"Control","Unstudied","Chêne",2,-1,-1,0.5
"1338","C23","H",20,"Control","Studied","Clé",2,1,-1,0.5
"1339","C23","H",20,"Control","Studied","Clocher",4,1,-1,0.5
"1340","C23","H",20,"Control","Studied","Couverture",4,1,-1,0.5
"1341","C23","H",20,"Control","Studied","Croix",4,1,-1,0.5
"1342","C23","H",20,"Control","Lure","Eglise",4,0,2,0.5
"1343","C23","H",20,"Control","Lure","Fauteuil",3,0,2,0.5
"1344","C23","H",20,"Control","Studied","Fenêtre",4,1,-1,0.5
"1345","C23","H",20,"Control","Unstudied","Feu",1,-1,-1,0.5
"1346","C23","H",20,"Control","Unstudied","Flamme",2,-1,-1,0.5
"1347","C23","H",20,"Control","Unstudied","Forêt",3,-1,-1,0.5
"1348","C23","H",20,"Control","Unstudied","Fumée",2,-1,-1,0.5
"1349","C23","H",20,"Control","Unstudied","Fusil",2,-1,-1,0.5
"1350","C23","H",20,"Control","Unstudied","Gare",3,-1,-1,0.5
"1351","C23","H",20,"Control","Unstudied","Incendie",2,-1,-1,0.5
"1352","C23","H",20,"Control","Studied","Ivresse",4,1,-1,0.5
"1353","C23","H",20,"Control","Lure","Laine",1,0,2,0.5
"1354","C23","H",20,"Control","Unstudied","Lavande",1,-1,-1,0.5
"1355","C23","H",20,"Control","Studied","Luge",4,1,-1,0.5
"1356","C23","H",20,"Control","Unstudied","Métal",4,-1,-1,0.5
"1357","C23","H",20,"Control","Unstudied","Métro",2,-1,-1,0.5
"1358","C23","H",20,"Control","Studied","Miel",4,1,-1,0.5
"1359","C23","H",20,"Control","Studied","Moteur",4,1,-1,0.5
"1360","C23","H",20,"Control","Unstudied","Mousse",1,-1,-1,0.5
"1361","C23","H",20,"Control","Studied","Mouton",1,1,-1,0.5
"1362","C23","H",20,"Control","Lure","Neige",4,0,2,0.5
"1363","C23","H",20,"Control","Studied","Nid",1,1,-1,0.5
"1364","C23","H",20,"Control","Unstudied","Or",1,-1,-1,0.5
"1365","C23","H",20,"Control","Studied","Pantoufle",4,1,-1,0.5
"1366","C23","H",20,"Control","Studied","Pied",4,1,-1,0.5
"1367","C23","H",20,"Control","Lure","Porte",4,0,2,0.5
"1368","C23","H",20,"Control","Studied","Prêtre",4,1,-1,0.5
"1369","C23","H",20,"Control","Studied","Reine",1,1,-1,0.5
"1370","C23","H",20,"Control","Unstudied","Salaire",1,-1,-1,0.5
"1371","C23","H",20,"Control","Unstudied","Savon",1,-1,-1,0.5
"1372","C23","H",20,"Control","Studied","Semelle",4,1,-1,0.5
"1373","C23","H",20,"Control","Studied","Seuil",4,1,-1,0.5
"1374","C23","H",20,"Control","Studied","Ski",4,1,-1,0.5
"1375","C23","H",20,"Control","Unstudied","Soldat",1,-1,-1,0.5
"1376","C23","H",20,"Control","Unstudied","Train",1,-1,-1,0.5
"1377","C23","H",20,"Control","Studied","Tricot",4,1,-1,0.5
"1378","C23","H",20,"Control","Lure","Vin",4,0,2,0.5
"1379","C23","H",20,"Control","Lure","Voiture",4,0,2,0.5
"1380","C23","H",20,"Control","Unstudied","Wagon",1,-1,-1,0.5
"1381","C24","F",20,"Control","Lure","Abeille",1,0,2,0.5
"1382","C24","F",20,"Control","Studied","Accident",4,1,-1,0.5
"1383","C24","F",20,"Control","Studied","Alcool",3,1,-1,0.5
"1384","C24","F",20,"Control","Studied","Amende",4,1,-1,0.5
"1385","C24","F",20,"Control","Unstudied","Arbre",1,-1,-1,0.5
"1386","C24","F",20,"Control","Unstudied","Argent",1,-1,-1,0.5
"1387","C24","F",20,"Control","Unstudied","Armée",2,-1,-1,0.5
"1388","C24","F",20,"Control","Unstudied","Bain",1,-1,-1,0.5
"1389","C24","F",20,"Control","Studied","Barrique",4,1,-1,0.5
"1390","C24","F",20,"Control","Unstudied","Bois",2,-1,-1,0.5
"1391","C24","F",20,"Control","Studied","Botte",4,1,-1,0.5
"1392","C24","F",20,"Control","Studied","Bureau",4,1,-1,0.5
"1393","C24","F",20,"Control","Unstudied","Canon",1,-1,-1,0.5
"1394","C24","F",20,"Control","Studied","Chaise",4,1,-1,0.5
"1395","C24","F",20,"Control","Studied","Chalet",4,1,-1,0.5
"1396","C24","F",20,"Control","Lure","Chaussure",1,0,2,0.5
"1397","C24","F",20,"Control","Unstudied","Chêne",2,-1,-1,0.5
"1398","C24","F",20,"Control","Studied","Clé",1,1,-1,0.5
"1399","C24","F",20,"Control","Studied","Clocher",4,1,-1,0.5
"1400","C24","F",20,"Control","Studied","Couverture",4,1,-1,0.5
"1401","C24","F",20,"Control","Studied","Croix",3,1,-1,0.5
"1402","C24","F",20,"Control","Lure","Eglise",1,0,2,0.5
"1403","C24","F",20,"Control","Lure","Fauteuil",1,0,2,0.5
"1404","C24","F",20,"Control","Studied","Fenêtre",4,1,-1,0.5
"1405","C24","F",20,"Control","Unstudied","Feu",2,-1,-1,0.5
"1406","C24","F",20,"Control","Unstudied","Flamme",3,-1,-1,0.5
"1407","C24","F",20,"Control","Unstudied","Forêt",2,-1,-1,0.5
"1408","C24","F",20,"Control","Unstudied","Fumée",3,-1,-1,0.5
"1409","C24","F",20,"Control","Unstudied","Fusil",2,-1,-1,0.5
"1410","C24","F",20,"Control","Unstudied","Gare",1,-1,-1,0.5
"1411","C24","F",20,"Control","Unstudied","Incendie",4,-1,-1,0.5
"1412","C24","F",20,"Control","Studied","Ivresse",4,1,-1,0.5
"1413","C24","F",20,"Control","Lure","Laine",1,0,2,0.5
"1414","C24","F",20,"Control","Unstudied","Lavande",2,-1,-1,0.5
"1415","C24","F",20,"Control","Studied","Luge",4,1,-1,0.5
"1416","C24","F",20,"Control","Unstudied","Métal",2,-1,-1,0.5
"1417","C24","F",20,"Control","Unstudied","Métro",4,-1,-1,0.5
"1418","C24","F",20,"Control","Studied","Miel",4,1,-1,0.5
"1419","C24","F",20,"Control","Studied","Moteur",4,1,-1,0.5
"1420","C24","F",20,"Control","Unstudied","Mousse",2,-1,-1,0.5
"1421","C24","F",20,"Control","Studied","Mouton",4,1,-1,0.5
"1422","C24","F",20,"Control","Lure","Neige",1,0,2,0.5
"1423","C24","F",20,"Control","Studied","Nid",4,1,-1,0.5
"1424","C24","F",20,"Control","Unstudied","Or",1,-1,-1,0.5
"1425","C24","F",20,"Control","Studied","Pantoufle",1,1,-1,0.5
"1426","C24","F",20,"Control","Studied","Pied",4,1,-1,0.5
"1427","C24","F",20,"Control","Lure","Porte",4,0,2,0.5
"1428","C24","F",20,"Control","Studied","Prêtre",4,1,-1,0.5
"1429","C24","F",20,"Control","Studied","Reine",4,1,-1,0.5
"1430","C24","F",20,"Control","Unstudied","Salaire",1,-1,-1,0.5
"1431","C24","F",20,"Control","Unstudied","Savon",1,-1,-1,0.5
"1432","C24","F",20,"Control","Studied","Semelle",4,1,-1,0.5
"1433","C24","F",20,"Control","Studied","Seuil",4,1,-1,0.5
"1434","C24","F",20,"Control","Studied","Ski",4,1,-1,0.5
"1435","C24","F",20,"Control","Unstudied","Soldat",2,-1,-1,0.5
"1436","C24","F",20,"Control","Unstudied","Train",4,-1,-1,0.5
"1437","C24","F",20,"Control","Studied","Tricot",4,1,-1,0.5
"1438","C24","F",20,"Control","Lure","Vin",4,0,2,0.5
"1439","C24","F",20,"Control","Lure","Voiture",1,0,2,0.5
"1440","C24","F",20,"Control","Unstudied","Wagon",2,-1,-1,0.5
"1441","C25","H",18,"Control","Lure","Abeille",1,0,2,0.5
"1442","C25","H",18,"Control","Studied","Accident",4,1,-1,0.5
"1443","C25","H",18,"Control","Studied","Alcool",4,1,-1,0.5
"1444","C25","H",18,"Control","Studied","Amende",2,1,-1,0.5
"1445","C25","H",18,"Control","Unstudied","Arbre",1,-1,-1,0.5
"1446","C25","H",18,"Control","Unstudied","Argent",1,-1,-1,0.5
"1447","C25","H",18,"Control","Unstudied","Armée",1,-1,-1,0.5
"1448","C25","H",18,"Control","Unstudied","Bain",1,-1,-1,0.5
"1449","C25","H",18,"Control","Studied","Barrique",4,1,-1,0.5
"1450","C25","H",18,"Control","Unstudied","Bois",1,-1,-1,0.5
"1451","C25","H",18,"Control","Studied","Botte",4,1,-1,0.5
"1452","C25","H",18,"Control","Studied","Bureau",1,1,-1,0.5
"1453","C25","H",18,"Control","Unstudied","Canon",1,-1,-1,0.5
"1454","C25","H",18,"Control","Studied","Chaise",4,1,-1,0.5
"1455","C25","H",18,"Control","Studied","Chalet",3,1,-1,0.5
"1456","C25","H",18,"Control","Lure","Chaussure",1,0,2,0.5
"1457","C25","H",18,"Control","Unstudied","Chêne",1,-1,-1,0.5
"1458","C25","H",18,"Control","Studied","Clé",4,1,-1,0.5
"1459","C25","H",18,"Control","Studied","Clocher",4,1,-1,0.5
"1460","C25","H",18,"Control","Studied","Couverture",1,1,-1,0.5
"1461","C25","H",18,"Control","Studied","Croix",2,1,-1,0.5
"1462","C25","H",18,"Control","Lure","Eglise",2,0,2,0.5
"1463","C25","H",18,"Control","Lure","Fauteuil",3,0,2,0.5
"1464","C25","H",18,"Control","Studied","Fenêtre",4,1,-1,0.5
"1465","C25","H",18,"Control","Unstudied","Feu",1,-1,-1,0.5
"1466","C25","H",18,"Control","Unstudied","Flamme",2,-1,-1,0.5
"1467","C25","H",18,"Control","Unstudied","Forêt",1,-1,-1,0.5
"1468","C25","H",18,"Control","Unstudied","Fumée",1,-1,-1,0.5
"1469","C25","H",18,"Control","Unstudied","Fusil",2,-1,-1,0.5
"1470","C25","H",18,"Control","Unstudied","Gare",1,-1,-1,0.5
"1471","C25","H",18,"Control","Unstudied","Incendie",4,-1,-1,0.5
"1472","C25","H",18,"Control","Studied","Ivresse",3,1,-1,0.5
"1473","C25","H",18,"Control","Lure","Laine",4,0,2,0.5
"1474","C25","H",18,"Control","Unstudied","Lavande",1,-1,-1,0.5
"1475","C25","H",18,"Control","Studied","Luge",3,1,-1,0.5
"1476","C25","H",18,"Control","Unstudied","Métal",1,-1,-1,0.5
"1477","C25","H",18,"Control","Unstudied","Métro",1,-1,-1,0.5
"1478","C25","H",18,"Control","Studied","Miel",4,1,-1,0.5
"1479","C25","H",18,"Control","Studied","Moteur",2,1,-1,0.5
"1480","C25","H",18,"Control","Unstudied","Mousse",1,-1,-1,0.5
"1481","C25","H",18,"Control","Studied","Mouton",4,1,-1,0.5
"1482","C25","H",18,"Control","Lure","Neige",2,0,2,0.5
"1483","C25","H",18,"Control","Studied","Nid",3,1,-1,0.5
"1484","C25","H",18,"Control","Unstudied","Or",1,-1,-1,0.5
"1485","C25","H",18,"Control","Studied","Pantoufle",1,1,-1,0.5
"1486","C25","H",18,"Control","Studied","Pied",1,1,-1,0.5
"1487","C25","H",18,"Control","Lure","Porte",3,0,2,0.5
"1488","C25","H",18,"Control","Studied","Prêtre",4,1,-1,0.5
"1489","C25","H",18,"Control","Studied","Reine",4,1,-1,0.5
"1490","C25","H",18,"Control","Unstudied","Salaire",1,-1,-1,0.5
"1491","C25","H",18,"Control","Unstudied","Savon",1,-1,-1,0.5
"1492","C25","H",18,"Control","Studied","Semelle",1,1,-1,0.5
"1493","C25","H",18,"Control","Studied","Seuil",2,1,-1,0.5
"1494","C25","H",18,"Control","Studied","Ski",1,1,-1,0.5
"1495","C25","H",18,"Control","Unstudied","Soldat",1,-1,-1,0.5
"1496","C25","H",18,"Control","Unstudied","Train",1,-1,-1,0.5
"1497","C25","H",18,"Control","Studied","Tricot",2,1,-1,0.5
"1498","C25","H",18,"Control","Lure","Vin",1,0,2,0.5
"1499","C25","H",18,"Control","Lure","Voiture",2,0,2,0.5
"1500","C25","H",18,"Control","Unstudied","Wagon",1,-1,-1,0.5
"1501","C26","F",18,"Control","Lure","Abeille",4,0,2,0.5
"1502","C26","F",18,"Control","Studied","Accident",4,1,-1,0.5
"1503","C26","F",18,"Control","Studied","Alcool",4,1,-1,0.5
"1504","C26","F",18,"Control","Studied","Amende",4,1,-1,0.5
"1505","C26","F",18,"Control","Unstudied","Arbre",2,-1,-1,0.5
"1506","C26","F",18,"Control","Unstudied","Argent",1,-1,-1,0.5
"1507","C26","F",18,"Control","Unstudied","Armée",1,-1,-1,0.5
"1508","C26","F",18,"Control","Unstudied","Bain",1,-1,-1,0.5
"1509","C26","F",18,"Control","Studied","Barrique",4,1,-1,0.5
"1510","C26","F",18,"Control","Unstudied","Bois",2,-1,-1,0.5
"1511","C26","F",18,"Control","Studied","Botte",4,1,-1,0.5
"1512","C26","F",18,"Control","Studied","Bureau",2,1,-1,0.5
"1513","C26","F",18,"Control","Unstudied","Canon",1,-1,-1,0.5
"1514","C26","F",18,"Control","Studied","Chaise",4,1,-1,0.5
"1515","C26","F",18,"Control","Studied","Chalet",3,1,-1,0.5
"1516","C26","F",18,"Control","Lure","Chaussure",2,0,2,0.5
"1517","C26","F",18,"Control","Unstudied","Chêne",2,-1,-1,0.5
"1518","C26","F",18,"Control","Studied","Clé",4,1,-1,0.5
"1519","C26","F",18,"Control","Studied","Clocher",4,1,-1,0.5
"1520","C26","F",18,"Control","Studied","Couverture",2,1,-1,0.5
"1521","C26","F",18,"Control","Studied","Croix",4,1,-1,0.5
"1522","C26","F",18,"Control","Lure","Eglise",2,0,2,0.5
"1523","C26","F",18,"Control","Lure","Fauteuil",4,0,2,0.5
"1524","C26","F",18,"Control","Studied","Fenêtre",4,1,-1,0.5
"1525","C26","F",18,"Control","Unstudied","Feu",2,-1,-1,0.5
"1526","C26","F",18,"Control","Unstudied","Flamme",2,-1,-1,0.5
"1527","C26","F",18,"Control","Unstudied","Forêt",3,-1,-1,0.5
"1528","C26","F",18,"Control","Unstudied","Fumée",3,-1,-1,0.5
"1529","C26","F",18,"Control","Unstudied","Fusil",1,-1,-1,0.5
"1530","C26","F",18,"Control","Unstudied","Gare",1,-1,-1,0.5
"1531","C26","F",18,"Control","Unstudied","Incendie",2,-1,-1,0.5
"1532","C26","F",18,"Control","Studied","Ivresse",4,1,-1,0.5
"1533","C26","F",18,"Control","Lure","Laine",4,0,2,0.5
"1534","C26","F",18,"Control","Unstudied","Lavande",1,-1,-1,0.5
"1535","C26","F",18,"Control","Studied","Luge",3,1,-1,0.5
"1536","C26","F",18,"Control","Unstudied","Métal",1,-1,-1,0.5
"1537","C26","F",18,"Control","Unstudied","Métro",1,-1,-1,0.5
"1538","C26","F",18,"Control","Studied","Miel",4,1,-1,0.5
"1539","C26","F",18,"Control","Studied","Moteur",4,1,-1,0.5
"1540","C26","F",18,"Control","Unstudied","Mousse",1,-1,-1,0.5
"1541","C26","F",18,"Control","Studied","Mouton",4,1,-1,0.5
"1542","C26","F",18,"Control","Lure","Neige",4,0,2,0.5
